mapping,topology_scenario,arrival_scenario,initial_state,scrub_period,representation,trials,e_cap_count,f_a,ci_method,confidence_level,ci_low,ci_high,ci_half_width,precision_limit,precision_satisfied,paired_disagreement_rate_vs_l1,l2_input_fingerprint,signed_error_vs_l1,absolute_error_vs_l1,relative_error_vs_l1
W-contiguous-no-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L2-independent_word_marginals,8000,4360,0.545,wilson_score,0.95,0.5340689321534811,0.5558878721765845,0.010909470011551736,0.011,True,0.339875,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.07062499999999994,0.07062499999999994,-0.11472081218274102
W-contiguous-no-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L3-U,8000,4889,0.611125,wilson_score,0.95,0.600391590288307,0.6217517404045494,0.010680075058121186,0.011,True,,,-0.0044999999999999485,0.0044999999999999485,-0.007309644670050678
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,0.5,L0,8000,1807,0.225875,wilson_score,0.95,0.21684471494030857,0.23516841868237512,0.009161851871033272,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,0.5,L1,8000,1807,0.225875,wilson_score,0.95,0.21684471494030857,0.23516841868237512,0.009161851871033272,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,0.5,L2-independent_word_marginals,8000,2064,0.258,wilson_score,0.95,0.24853003547930735,0.26770226123456203,0.00958611287762734,0.011,True,0.145875,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.032125000000000015,0.032125000000000015,0.1422246817930272
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,0.5,L3-U,8000,3203,0.400375,wilson_score,0.95,0.38968844664830815,0.41115718376540755,0.0107343685585497,0.011,True,,,0.1745,0.1745,0.7725511898173768
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,1.0,L0,8000,2953,0.369125,wilson_score,0.95,0.3586156249908162,0.3797600024159096,0.010572188712546726,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,1.0,L1,8000,2953,0.369125,wilson_score,0.95,0.3586156249908162,0.3797600024159096,0.010572188712546726,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,1.0,L2-independent_word_marginals,8000,3230,0.40375,wilson_score,0.95,0.3930470650898487,0.41454532564862195,0.01074913027938662,0.011,True,0.176875,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.03462500000000002,0.03462500000000002,0.09380291229258386
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,1.0,L3-U,8000,4818,0.60225,wilson_score,0.95,0.5914784040677038,0.6129234457711673,0.010722520851731754,0.011,True,,,0.23312499999999997,0.23312499999999997,0.6315611242803928
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,2.0,L0,8000,4315,0.539375,wilson_score,0.95,0.5284362018824743,0.5502760019063332,0.01091990001192944,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,2.0,L1,8000,4315,0.539375,wilson_score,0.95,0.5284362018824743,0.5502760019063332,0.01091990001192944,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,2.0,L2-independent_word_marginals,8000,4558,0.56975,wilson_score,0.95,0.5588696760353666,0.580563370676235,0.010846847320434172,0.011,True,0.184625,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.03037499999999993,0.03037499999999993,0.056315179606025355
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,2.0,L3-U,8000,6390,0.79875,wilson_score,0.95,0.7898218505442132,0.8073913782026112,0.008784763829199016,0.011,True,,,0.2593749999999999,0.2593749999999999,0.4808806488991887
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,4.0,L0,8000,5471,0.683875,wilson_score,0.95,0.6736000624634397,0.6939734352296894,0.01018668638312481,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,4.0,L1,8000,5471,0.683875,wilson_score,0.95,0.6736000624634397,0.6939734352296894,0.01018668638312481,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,4.0,L2-independent_word_marginals,8000,5675,0.709375,wilson_score,0.95,0.6993267469134432,0.7192222732333897,0.009947763159973255,0.011,True,0.1475,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.025499999999999967,0.025499999999999967,0.0372875159934198
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,clean,4.0,L3-U,8000,7386,0.92325,wilson_score,0.95,0.9172115894583942,0.9288821312682783,0.005835270904942069,0.011,True,,,0.239375,0.239375,0.35002741729117165
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L0,8000,3068,0.3835,wilson_score,0.95,0.3729033526633738,0.3942084761265674,0.010652561731596788,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L1,8000,3068,0.3835,wilson_score,0.95,0.3729033526633738,0.3942084761265674,0.010652561731596788,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L2-independent_word_marginals,8000,2998,0.37475,wilson_score,0.95,0.3642052891056898,0.3854149388422942,0.01060482486830222,0.011,True,0.19625,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,-0.00874999999999998,0.00874999999999998,-0.022816166883963443
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L3-U,8000,4196,0.5245,wilson_score,0.95,0.5135474907845027,0.5354289915729774,0.010940750394237364,0.011,True,,,0.14099999999999996,0.14099999999999996,0.36766623207301163
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L0,8000,4626,0.57825,wilson_score,0.95,0.5673934508771208,0.5890314366523823,0.010818992887630774,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L1,8000,4626,0.57825,wilson_score,0.95,0.5673934508771208,0.5890314366523823,0.010818992887630774,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L2-independent_word_marginals,8000,4452,0.5565,wilson_score,0.95,0.5455891066745011,0.5673566587621368,0.01088377604381785,0.011,True,0.20775,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,-0.021750000000000047,0.021750000000000047,-0.03761348897535676
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L3-U,8000,5925,0.740625,wilson_score,0.95,0.7309068084257049,0.7501122147281181,0.009602703151206593,0.011,True,,,0.16237499999999994,0.16237499999999994,0.2808041504539558
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L0,8000,6111,0.763875,wilson_score,0.95,0.7544432490363416,0.7730534563546819,0.009305103659170144,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L1,8000,6111,0.763875,wilson_score,0.95,0.7544432490363416,0.7730534563546819,0.009305103659170144,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L2-independent_word_marginals,8000,5877,0.734625,wilson_score,0.95,0.7248387242604076,0.7441860583160732,0.009673667027832789,0.011,True,0.17175,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,-0.029249999999999998,0.029249999999999998,-0.038291605301914576
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L3-U,8000,7242,0.90525,wilson_score,0.95,0.8986364283981881,0.9114745705964581,0.006419071099134976,0.011,True,,,0.14137500000000003,0.14137500000000003,0.18507609229258717
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L0,8000,7148,0.8935,wilson_score,0.95,0.8865504577319702,0.9000718201320478,0.0067606812000388095,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L1,8000,7148,0.8935,wilson_score,0.95,0.8865504577319702,0.9000718201320478,0.0067606812000388095,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L2-independent_word_marginals,8000,6847,0.855875,wilson_score,0.95,0.8480079206595013,0.863400473584101,0.007696276462299867,0.011,True,0.104125,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,-0.03762499999999991,0.03762499999999991,-0.04210968102965854
W-round-robin-interleaving,compact-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L3-U,8000,7820,0.9775,wilson_score,0.95,0.974013759272808,0.9805278866739993,0.0032570637005956415,0.011,True,,,0.08400000000000007,0.08400000000000007,0.09401231113598219
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L0,8000,2363,0.295375,wilson_score,0.95,0.28547814315762987,0.3054682771525995,0.009995066997484814,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L1,8000,2363,0.295375,wilson_score,0.95,0.28547814315762987,0.3054682771525995,0.009995066997484814,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L2-independent_word_marginals,8000,2630,0.32875,wilson_score,0.95,0.3185404772059041,0.33912390631579054,0.01029171455494321,0.011,True,0.163625,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.03337499999999999,0.03337499999999999,0.1129919593736775
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L3-U,8000,3982,0.49775,wilson_score,0.95,0.48679728860974336,0.5087048711737533,0.010953791282004965,0.011,True,,,0.20237500000000003,0.20237500000000003,0.6851460008463818
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L0,8000,3571,0.446375,wilson_score,0.95,0.4355099860544105,0.45729148878559456,0.010890751365592033,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L1,8000,3571,0.446375,wilson_score,0.95,0.4355099860544105,0.45729148878559456,0.010890751365592033,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L2-independent_word_marginals,8000,3859,0.482375,wilson_score,0.95,0.4714363613154905,0.493330556988567,0.010947097836538244,0.011,True,0.188,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.035999999999999976,0.035999999999999976,0.0806496779613553
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L3-U,8000,5657,0.707125,wilson_score,0.95,0.697055256423613,0.7169959235067167,0.009970333541551857,0.011,True,,,0.26075,0.26075,0.5841500980117613
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L0,8000,4833,0.604125,wilson_score,0.95,0.5933611637230234,0.6147888862962674,0.010713861286621995,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L1,8000,4833,0.604125,wilson_score,0.95,0.5933611637230234,0.6147888862962674,0.010713861286621995,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L2-independent_word_marginals,8000,5054,0.63175,wilson_score,0.95,0.6211197925210217,0.6422537401564483,0.010566973817713321,0.011,True,0.167625,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.02762500000000001,0.02762500000000001,0.04572729153734742
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L3-U,8000,6967,0.870875,wilson_score,0.95,0.8633483172130612,0.8780456784738959,0.007348680630417381,0.011,True,,,0.26674999999999993,0.26674999999999993,0.4415476929443409
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L0,8000,5454,0.68175,wilson_score,0.95,0.6714578042361387,0.691867733252515,0.010204964508188197,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L1,8000,5454,0.68175,wilson_score,0.95,0.6714578042361387,0.691867733252515,0.010204964508188197,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L2-independent_word_marginals,8000,5655,0.706875,wilson_score,0.95,0.6968028867766939,0.7167485331295799,0.009972823176442991,0.011,True,0.152125,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.025125000000000064,0.025125000000000064,0.03685368536853695
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L3-U,8000,7402,0.92525,wilson_score,0.95,0.9192808073041738,0.930810993614946,0.005765093155386092,0.011,True,,,0.24350000000000005,0.24350000000000005,0.35716905023835727
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L0,8000,2832,0.354,wilson_score,0.95,0.3435933259703315,0.36454681998101107,0.010476747005339793,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L1,8000,2832,0.354,wilson_score,0.95,0.3435933259703315,0.36454681998101107,0.010476747005339793,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L2-independent_word_marginals,8000,2982,0.37275,wilson_score,0.95,0.3622176772972321,0.3834044704583046,0.010593396580536263,0.011,True,0.18075,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.018750000000000044,0.018750000000000044,0.052966101694915384
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L3-U,8000,4289,0.536125,wilson_score,0.95,0.5251823732776824,0.5470329501983979,0.010925288460357785,0.011,True,,,0.18212499999999998,0.18212499999999998,0.5144774011299434
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L0,8000,4219,0.527375,wilson_score,0.95,0.5164243811127575,0.5382993415213658,0.010937480204304184,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L1,8000,4219,0.527375,wilson_score,0.95,0.5164243811127575,0.5382993415213658,0.010937480204304184,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L2-independent_word_marginals,8000,4338,0.54225,wilson_score,0.95,0.5313149779166869,0.5531444661487636,0.010914744116038322,0.011,True,0.203125,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.014874999999999972,0.014874999999999972,0.028205735956387715
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L3-U,8000,5991,0.748875,wilson_score,0.95,0.7392542566748271,0.7582568472728412,0.009501295299007007,0.011,True,,,0.22149999999999992,0.22149999999999992,0.42000474045982444
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L0,8000,5614,0.70175,wilson_score,0.95,0.6916301044845393,0.711676234928588,0.010023065222024341,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L1,8000,5614,0.70175,wilson_score,0.95,0.6916301044845393,0.711676234928588,0.010023065222024341,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L2-independent_word_marginals,8000,5645,0.705625,wilson_score,0.95,0.6955410928936151,0.715511526892379,0.00998521699938193,0.011,True,0.173625,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,0.003874999999999962,0.003874999999999962,0.005521909511934395
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L3-U,8000,7238,0.90475,wilson_score,0.95,0.8981215525784716,0.910989926368063,0.00643418689479569,0.011,True,,,0.20300000000000007,0.20300000000000007,0.28927680798004995
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L0,8000,7179,0.897375,wilson_score,0.95,0.8905332163322618,0.9038353419046231,0.0066510627861806615,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L1,8000,7179,0.897375,wilson_score,0.95,0.8905332163322618,0.9038353419046231,0.0066510627861806615,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L2-independent_word_marginals,8000,6909,0.863625,wilson_score,0.95,0.8559299931922142,0.8709709617971213,0.007520484302453556,0.011,True,0.10475,3a27a791e3445a7883f0da39baa24b1ee094776d97305bc2e0663dd2d0ae152e,-0.03375000000000006,0.03375000000000006,-0.03760969494358552
W-round-robin-interleaving,compact-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L3-U,8000,7826,0.97825,wilson_score,0.95,0.9748166225706703,0.9812243034483046,0.0032038404388171626,0.011,True,,,0.08087499999999992,0.08087499999999992,0.09012397269814729
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,0.5,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,0.5,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,0.5,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,0.5,L3-U,8000,3182,0.39775,wilson_score,0.95,0.3870765542288325,0.40852159593229603,0.010722520851731754,0.011,True,,,-0.5551250000000001,0.5551250000000001,-0.5825790371244918
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,1.0,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,1.0,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,1.0,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,1.0,L3-U,8000,4795,0.599375,wilson_score,0.95,0.5885918246103385,0.6100627849518896,0.010735480170775524,0.011,True,,,-0.35350000000000004,0.35350000000000004,-0.37098255280073467
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,2.0,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,2.0,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,2.0,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,2.0,L3-U,8000,6378,0.79725,wilson_score,0.95,0.7882981943553412,0.8059164742471477,0.008809139945903266,0.011,True,,,-0.155625,0.155625,-0.1633215269578906
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,4.0,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,4.0,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,4.0,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,4.0,L3-U,8000,7364,0.9205,wilson_score,0.95,0.9143682990849413,0.9262280613771161,0.00592988114608739,0.011,True,,,-0.03237500000000004,0.03237500000000004,-0.03397612488521584
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L3-U,8000,4148,0.5185,wilson_score,0.95,0.5075447156652992,0.5294375261148387,0.01094640522476975,0.011,True,,,-0.43437500000000007,0.43437500000000007,-0.45585727403909226
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L3-U,8000,5852,0.7315,wilson_score,0.95,0.7216791735497737,0.7410986087260082,0.009709717588117228,0.011,True,,,-0.221375,0.221375,-0.2323232323232323
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L3-U,8000,7212,0.9015,wilson_score,0.95,0.8947761599576399,0.9078384386761674,0.006531139359263749,0.011,True,,,-0.05137500000000006,0.05137500000000006,-0.053915781188508524
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L0,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L1,8000,7623,0.952875,wilson_score,0.95,0.9480101568057043,0.9573051267715947,0.004647484982945205,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L2-independent_word_marginals,8000,6876,0.8595,wilson_score,0.95,0.8517124299810317,0.8669424846113813,0.007615027315174827,0.011,True,0.093375,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09337499999999999,0.09337499999999999,-0.09799291617473434
