2.398832919019e+02	8.200000000000e-14
2.511886431510e+02	8.200000000000e-14
2.630267991895e+02	8.200000000000e-14
2.754228703338e+02	8.200000000000e-14
2.884031503127e+02	8.200000000000e-14
3.019951720402e+02	8.200000000000e-14
3.162277660168e+02	8.200000000000e-14
3.311311214826e+02	8.200000000000e-14
3.467368504525e+02	8.200000000000e-14
3.630780547701e+02	8.200000000000e-14
3.801893963206e+02	8.200000000000e-14
3.981071705535e+02	8.200000000000e-14
4.168693834703e+02	8.200000000000e-14
4.365158322402e+02	8.200000000000e-14
4.570881896149e+02	8.200000000000e-14
4.786300923226e+02	8.200000000000e-14
5.000000000000e+02	8.200000000000e-14
5.011872336273e+02	8.200000000000e-14
5.248074602498e+02	8.200000000000e-14
5.495408738576e+02	8.200000000000e-14
5.754399373372e+02	8.200000000000e-14
6.025595860744e+02	8.200000000000e-14
6.309573444802e+02	8.200000000000e-14
6.606934480076e+02	8.200000000000e-14
6.918309709189e+02	8.200000000000e-14
7.244359600750e+02	8.200000000000e-14
7.585775750292e+02	8.200000000000e-14
7.943282347243e+02	8.200000000000e-14
8.317637711027e+02	8.200000000000e-14
8.709635899561e+02	8.200000000000e-14
9.120108393559e+02	8.200000000000e-14
9.549925860214e+02	8.200000000000e-14
1.000000000000e+03	8.200000000000e-14
1.047128548051e+03	8.200000000000e-14
1.096478196143e+03	8.200000000000e-14
1.148153621497e+03	8.200000000000e-14
1.202264434617e+03	8.200000000000e-14
1.258925411794e+03	8.200000000000e-14
1.318256738556e+03	8.200000000000e-14
1.380384264603e+03	8.200000000000e-14
1.445439770746e+03	8.200000000000e-14
1.513561248436e+03	8.200000000000e-14
1.584893192461e+03	8.200000000000e-14
1.659586907438e+03	8.200000000000e-14
1.737800828749e+03	8.200000000000e-14
1.819700858610e+03	8.200000000000e-14
1.905460717963e+03	8.200000000000e-14
1.995262314969e+03	8.200000000000e-14
2.089296130854e+03	8.200000000000e-14
2.187761623950e+03	8.200000000000e-14
2.290867652768e+03	8.200000000000e-14
2.398832919019e+03	8.200000000000e-14
2.511886431510e+03	8.200000000000e-14
2.630267991895e+03	8.200000000000e-14
2.754228703338e+03	8.200000000000e-14
2.884031503127e+03	8.200000000000e-14
3.019951720402e+03	8.200000000000e-14
3.162277660168e+03	8.200000000000e-14
3.311311214826e+03	8.200000000000e-14
3.467368504525e+03	8.200000000000e-14
3.630780547701e+03	8.200000000000e-14
3.801893963206e+03	8.200000000000e-14
3.981071705535e+03	8.200000000000e-14
4.168693834703e+03	8.200000000000e-14
4.365158322402e+03	8.200000000000e-14
4.570881896149e+03	8.200000000000e-14
4.786300923226e+03	8.200000000000e-14
5.011872336273e+03	8.200000000000e-14
5.248074602498e+03	8.200000000000e-14
5.495408738576e+03	8.200000000000e-14
5.754399373372e+03	8.200000000000e-14
6.025595860744e+03	8.200000000000e-14
6.309573444802e+03	8.200000000000e-14
6.606934480076e+03	8.200000000000e-14
6.918309709189e+03	8.200000000000e-14
7.244359600750e+03	8.200000000000e-14
7.585775750292e+03	8.200000000000e-14
7.943282347243e+03	8.200000000000e-14
8.317637711027e+03	8.200000000000e-14
8.709635899561e+03	8.200000000000e-14
9.120108393559e+03	8.200000000000e-14
9.549925860214e+03	8.200000000000e-14
1.000000000000e+04	8.200000000000e-14
1.047128548051e+04	8.200000000000e-14
1.096478196143e+04	8.200000000000e-14
1.148153621497e+04	8.200000000000e-14
1.202264434617e+04	8.200000000000e-14
1.258925411794e+04	8.200000000000e-14
1.318256738556e+04	8.200000000000e-14
1.380384264603e+04	8.200000000000e-14
1.445439770746e+04	8.200000000000e-14
