energy_mev,main_loglog,linear_energy,gap_linear_5_40,low_hold,supported_only_diagnostic,experimental_sigma_cm2_per_bit,experimental_value_type,experimental_source
30.427828,9.509038938e-14,9.130299801e-14,9.130299801e-14,9.509038938e-14,9.509038938e-14,,,
31.1710274,9.551366771e-14,9.197824775e-14,9.197824775e-14,9.551366771e-14,9.551366771e-14,,,
31.9323794,9.593883018e-14,9.266999046e-14,9.266999046e-14,9.593883018e-14,9.593883018e-14,,,
32.7123275,9.636588519e-14,9.337862898e-14,9.337862898e-14,9.636588519e-14,9.636588519e-14,,,
33.5113258,9.679484116e-14,9.410457598e-14,9.410457598e-14,9.679484116e-14,9.679484116e-14,,,
34.3298396,9.722570656e-14,9.484825424e-14,9.484825424e-14,9.722570656e-14,9.722570656e-14,,,
35.1683456,9.765848988e-14,9.561009683e-14,9.561009683e-14,9.765848988e-14,9.765848988e-14,,,
36.0273321,9.809319965e-14,9.639054741e-14,9.639054741e-14,9.809319965e-14,9.809319965e-14,,,
36.9072993,9.852984446e-14,9.719006049e-14,9.719006049e-14,9.852984446e-14,9.852984446e-14,,,
37.8087597,9.896843292e-14,9.800910168e-14,9.800910168e-14,9.896843292e-14,9.896843292e-14,,,
38.7322383,9.940897368e-14,9.884814793e-14,9.884814793e-14,9.940897368e-14,9.940897368e-14,,,
39.6782728,9.985147543e-14,9.970768788e-14,9.970768788e-14,9.985147543e-14,9.985147543e-14,,,
40,1.000000000e-13,1.000000000e-13,1.000000000e-13,1.000000000e-13,1.000000000e-13,1.000000000e-13,experimental marker-centre digitization,PDI2021 Fig.3 digitized experimental KVI marker
40.6474143,9.975624490e-14,9.983814644e-14,9.975624490e-14,9.975624490e-14,9.975624490e-14,,,
41.6402269,9.939100347e-14,9.958994326e-14,9.939100347e-14,9.939100347e-14,9.939100347e-14,,,
42.6572891,9.902709932e-14,9.933567773e-14,9.902709932e-14,9.902709932e-14,9.902709932e-14,,,
43.6991929,9.866452754e-14,9.907520176e-14,9.866452754e-14,9.866452754e-14,9.866452754e-14,,,
44.7665453,9.830328326e-14,9.880836368e-14,9.830328326e-14,9.830328326e-14,9.830328326e-14,,,
45.8599677,9.794336162e-14,9.853500807e-14,9.794336162e-14,9.794336162e-14,9.794336162e-14,,,
46.980097,9.758475777e-14,9.825497575e-14,9.758475777e-14,9.758475777e-14,9.758475777e-14,,,
48.1275854,9.722746689e-14,9.796810365e-14,9.722746689e-14,9.722746689e-14,9.722746689e-14,,,
49.3031012,9.687148418e-14,9.767422470e-14,9.687148418e-14,9.687148418e-14,9.687148418e-14,,,
50.5073289,9.651680484e-14,9.737316776e-14,9.651680484e-14,9.651680484e-14,9.651680484e-14,,,
51.74097,9.616342410e-14,9.706475751e-14,9.616342410e-14,9.616342410e-14,9.616342410e-14,,,
53.0047426,9.581133721e-14,9.674881434e-14,9.581133721e-14,9.581133721e-14,9.581133721e-14,,,
54.299383,9.546053942e-14,9.642515426e-14,9.546053942e-14,9.546053942e-14,9.546053942e-14,,,
55.6256448,9.511102603e-14,9.609358879e-14,9.511102603e-14,9.511102603e-14,9.511102603e-14,,,
56.9843007,9.476279232e-14,9.575392483e-14,9.476279232e-14,9.476279232e-14,9.476279232e-14,,,
58.3761417,9.441583362e-14,9.540596459e-14,9.441583362e-14,9.441583362e-14,9.441583362e-14,,,
59.8019783,9.407014525e-14,9.504950541e-14,9.407014525e-14,9.407014525e-14,9.407014525e-14,,,
61.2626411,9.372572256e-14,9.468433973e-14,9.372572256e-14,9.372572256e-14,9.372572256e-14,,,
62.7589805,9.338256092e-14,9.431025488e-14,9.338256092e-14,9.338256092e-14,9.338256092e-14,,,
64.291868,9.304065571e-14,9.392703301e-14,9.304065571e-14,9.304065571e-14,9.304065571e-14,,,
65.8621962,9.270000233e-14,9.353445095e-14,9.270000233e-14,9.270000233e-14,9.270000233e-14,,,
67.4708797,9.236059620e-14,9.313228008e-14,9.236059620e-14,9.236059620e-14,9.236059620e-14,,,
69.1188553,9.202243275e-14,9.272028618e-14,9.202243275e-14,9.202243275e-14,9.202243275e-14,,,
70.8070826,9.168550743e-14,9.229822935e-14,9.168550743e-14,9.168550743e-14,9.168550743e-14,,,
72.5365449,9.134981570e-14,9.186586377e-14,9.134981570e-14,9.134981570e-14,9.134981570e-14,,,
74.3082493,9.101535306e-14,9.142293767e-14,9.101535306e-14,9.101535306e-14,9.101535306e-14,,,
76.1232276,9.068211500e-14,9.096919311e-14,9.068211500e-14,9.068211500e-14,9.068211500e-14,,,
77.9825366,9.035009704e-14,9.050436584e-14,9.035009704e-14,9.035009704e-14,9.035009704e-14,,,
79.8872593,9.001929471e-14,9.002818517e-14,9.001929471e-14,9.001929471e-14,9.001929471e-14,,,
80,9.000000000e-14,9.000000000e-14,9.000000000e-14,9.000000000e-14,9.000000000e-14,9.000000000e-14,experimental marker-centre digitization,PDI2021 Fig.3 digitized experimental KVI marker
81.8385049,8.945209568e-14,8.958215799e-14,8.945209568e-14,8.945209568e-14,8.945209568e-14,,,
83.8374095,8.887383629e-14,8.912786147e-14,8.887383629e-14,8.887383629e-14,8.887383629e-14,,,
85.8851374,8.829931503e-14,8.866246877e-14,8.829931503e-14,8.829931503e-14,8.829931503e-14,,,
87.9828811,8.772850775e-14,8.818570885e-14,8.772850775e-14,8.772850775e-14,8.772850775e-14,,,
90.1318621,8.716139042e-14,8.769730408e-14,8.716139042e-14,8.716139042e-14,8.716139042e-14,,,
92.3333319,8.659793920e-14,8.719697002e-14,8.659793920e-14,8.659793920e-14,8.659793920e-14,,,
94.5885726,8.603813039e-14,8.668441531e-14,8.603813039e-14,8.603813039e-14,8.603813039e-14,,,
96.8988976,8.548194043e-14,8.615934146e-14,8.548194043e-14,8.548194043e-14,8.548194043e-14,,,
99.2656522,8.492934595e-14,8.562144268e-14,8.492934595e-14,8.492934595e-14,8.492934595e-14,,,
101.690215,8.438032369e-14,8.507040573e-14,8.438032369e-14,8.438032369e-14,8.438032369e-14,,,
104.173997,8.383485056e-14,8.450590971e-14,8.383485056e-14,8.383485056e-14,8.383485056e-14,,,
106.718446,8.329290362e-14,8.392762588e-14,8.329290362e-14,8.329290362e-14,8.329290362e-14,,,
109.325043,8.275446007e-14,8.333521747e-14,8.275446007e-14,8.275446007e-14,8.275446007e-14,,,
111.995306,8.221949727e-14,8.272833949e-14,8.221949727e-14,8.221949727e-14,8.221949727e-14,,,
114.73079,8.168799271e-14,8.210663853e-14,8.168799271e-14,8.168799271e-14,8.168799271e-14,,,
117.533089,8.115992405e-14,8.146975252e-14,8.115992405e-14,8.115992405e-14,8.115992405e-14,,,
120.403833,8.063526906e-14,8.081731058e-14,8.063526906e-14,8.063526906e-14,8.063526906e-14,,,
123.344696,8.011400568e-14,8.014893275e-14,8.011400568e-14,8.011400568e-14,8.011400568e-14,,,
124,8.000000000e-14,8.000000000e-14,8.000000000e-14,8.000000000e-14,8.000000000e-14,8.000000000e-14,experimental marker-centre digitization,PDI2021 Fig.3 digitized experimental KVI marker
126.357389,7.986368432e-14,7.988213056e-14,7.986368432e-14,7.986368432e-14,7.986368432e-14,,,
129.443667,7.968935472e-14,7.972781666e-14,7.968935472e-14,7.968935472e-14,7.968935472e-14,,,
132.605327,7.951540565e-14,7.956973364e-14,7.951540565e-14,7.951540565e-14,7.951540565e-14,,,
135.844211,7.934183629e-14,7.940778945e-14,7.934183629e-14,7.934183629e-14,7.934183629e-14,,,
139.162204,7.916864579e-14,7.924188978e-14,7.916864579e-14,7.916864579e-14,7.916864579e-14,,,
142.56124,7.899583335e-14,7.907193800e-14,7.899583335e-14,7.899583335e-14,7.899583335e-14,,,
146.043297,7.882339813e-14,7.889783516e-14,7.882339813e-14,7.882339813e-14,7.882339813e-14,,,
149.610403,7.865133930e-14,7.871947986e-14,7.865133930e-14,7.865133930e-14,7.865133930e-14,,,
153.264635,7.847965606e-14,7.853676823e-14,7.847965606e-14,7.847965606e-14,7.847965606e-14,,,
157.008123,7.830834757e-14,7.834959387e-14,7.830834757e-14,7.830834757e-14,7.830834757e-14,,,
160.843045,7.813741302e-14,7.815784777e-14,7.813741302e-14,7.813741302e-14,7.813741302e-14,,,
164,7.800000000e-14,7.800000000e-14,7.800000000e-14,7.800000000e-14,7.800000000e-14,7.800000000e-14,experimental marker-centre digitization,PDI2021 Fig.3 digitized experimental KVI marker
164.771634,7.797132109e-14,7.797299280e-14,7.797132109e-14,7.797132109e-14,7.797132109e-14,,,
168.79618,7.782405317e-14,7.783213370e-14,7.782405317e-14,7.782405317e-14,7.782405317e-14,,,
172.919025,7.767706340e-14,7.768783413e-14,7.767706340e-14,7.767706340e-14,7.767706340e-14,,,
177.14257,7.753035126e-14,7.754001004e-14,7.753035126e-14,7.753035126e-14,7.753035126e-14,,,
181.469276,7.738391622e-14,7.738857534e-14,7.738391622e-14,7.738391622e-14,7.738391622e-14,,,
184,7.730000000e-14,7.730000000e-14,7.730000000e-14,7.730000000e-14,7.730000000e-14,7.730000000e-14,exact published literature anchor,Cecchetto et al. 10.1109/TNS.2021.3064666
185.901661,8.176357710e-14,8.176890378e-14,8.176357710e-14,8.176357710e-14,8.176357710e-14,,,
186,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,experimental marker-centre digitization,PDI2021 Fig.3 digitized experimental KVI marker
190.442307,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
195.093859,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
199.859024,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
204.740579,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
209.741366,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
214.864297,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
220.112355,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
225.488597,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
230.996154,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
236.638233,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
242.418119,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
248.339179,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
254.404861,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
260.618697,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
266.984307,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
273.505396,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
280.185762,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
287.029297,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
294.039984,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
301.221908,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
308.57925,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
316.116295,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
323.837433,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
331.747159,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
339.85008,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
348.150915,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
356.654498,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
365.36578,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
374.289836,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
383.431861,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
392.797181,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
402.391248,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
412.21965,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
422.288111,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
432.602494,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
443.168806,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
453.993199,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
465.081979,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
476.441602,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
488.078683,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
500,8.200000000e-14,8.200000000e-14,8.200000000e-14,8.200000000e-14,0.000000000e+00,,,
