sigma_model,multiplicity_variant,low_energy_scenario,shield_mm,regime,horizon,duration_s,hazard_upper,F_D_upper,window_start_utc,window_end_utc
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,p95_constant,7d,604800,0.9034311127953257,0.594822936178092,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,p99_constant,7d,604800,48.69403213449503,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,7d,604800,65.18678111105466,1.0,2026-01-18T21:20:00+00:00,2026-01-25T21:15:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,background_median_constant,30d,2592000,1.5237081319240953,0.7820976237641263,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,p95_constant,30d,2592000,3.871847626265682,0.9791801334655653,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,p99_constant,30d,2592000,208.68870914783585,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,7.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,67.79502013753978,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,background_median_constant,5min,300,0.0001720058547701887,0.0001719910626112759,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p95_constant,5min,300,0.0002864470114864418,0.00028640598945821967,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p99_constant,5min,300,0.011659192096839738,0.01159148710063969,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,max_actual_contiguous_window,5min,300,1.0736287793164863,0.6582339291490956,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,background_median_constant,1h,3600,0.0020640702572422643,0.0020619415290955537,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p95_constant,1h,3600,0.0034373641378373015,0.0034314631649297734,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p99_constant,1h,3600,0.13991030516207686,0.13056378415800363,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,max_actual_contiguous_window,1h,3600,9.737434056816046,0.9999409681870489,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,background_median_constant,6h,21600,0.012384421543453586,0.01230805019174427,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p95_constant,6h,21600,0.02062418482702381,0.020412960926329587,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p99_constant,6h,21600,0.8394618309724612,0.5680570808098568,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,max_actual_contiguous_window,6h,21600,24.05499366880159,0.9999999999642687,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,background_median_constant,24h,86400,0.04953768617381434,0.04833070731372731,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p95_constant,24h,86400,0.08249673930809524,0.07918555965589913,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p99_constant,24h,86400,3.3578473238898447,0.9651898867535238,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,max_actual_contiguous_window,24h,86400,29.660130528773923,0.9999999999998685,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,background_median_constant,7d,604800,0.3467638032167004,0.29302770687979157,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p95_constant,7d,604800,0.5774771751566666,0.438687324649146,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p99_constant,7d,604800,23.504931267228912,0.9999999999380648,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,max_actual_contiguous_window,7d,604800,30.61822552083616,0.9999999999999496,2026-01-18T21:10:00+00:00,2026-01-25T21:05:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,background_median_constant,30d,2592000,1.4861305852144302,0.7737535948152306,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p95_constant,30d,2592000,2.474902179242857,0.9158287764525724,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,p99_constant,30d,2592000,100.73541971669535,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,7.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,33.16548668860029,0.999999999999996,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,background_median_constant,5min,300,0.0001762404714602209,0.0001762249420206493,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p95_constant,5min,300,0.00044926032305905265,0.0004491594207511486,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p99_constant,5min,300,0.024235224052778448,0.023943909116409777,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,max_actual_contiguous_window,5min,300,2.339835412777653,0.9036565061663163,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,background_median_constant,1h,3600,0.002114885657522651,0.0021126508625733333,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p95_constant,1h,3600,0.005391123876708631,0.005376617848021237,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p99_constant,1h,3600,0.2908226886333414,0.2523517672040537,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,max_actual_contiguous_window,1h,3600,21.25433088927023,0.9999999994120216,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,background_median_constant,6h,21600,0.012689313945135906,0.012609144059494912,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p95_constant,6h,21600,0.03234674326025179,0.03182918283517322,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p99_constant,6h,21600,1.7449361318000483,0.8253438564159044,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,max_actual_contiguous_window,6h,21600,52.18073957875675,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,background_median_constant,24h,86400,0.050757255780543624,0.04949062681369365,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p95_constant,24h,86400,0.12938697304100716,0.12136610787896271,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p99_constant,24h,86400,6.979744527200193,0.9990694590992697,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,max_actual_contiguous_window,24h,86400,63.643243371412176,1.0,2026-01-19T04:00:00+00:00,2026-01-20T03:55:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,background_median_constant,7d,604800,0.35530079046380536,0.2990374313604987,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p95_constant,7d,604800,0.9057088112870502,0.595744757151593,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p99_constant,7d,604800,48.85821169040135,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,max_actual_contiguous_window,7d,604800,65.42997680726215,1.0,2026-01-18T21:20:00+00:00,2026-01-25T21:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,background_median_constant,30d,2592000,1.5227176734163088,0.7818816935844273,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p95_constant,30d,2592000,3.881609191230215,0.9793823792217838,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,p99_constant,30d,2592000,209.39233581600578,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,7.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,68.03665385077139,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,background_median_constant,5min,300,0.00017148826311129444,0.0001714735598395935,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p95_constant,5min,300,0.00026490201571418046,0.00026486693227317554,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p99_constant,5min,300,0.009910732108607519,0.009861782644949309,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,max_actual_contiguous_window,5min,300,0.9029051844407157,0.5946097860256491,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,background_median_constant,1h,3600,0.0020578591573355335,0.0020557432168645134,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p95_constant,1h,3600,0.003178824188570166,0.003173777076336449,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p99_constant,1h,3600,0.11892878530329022,0.11212897202345536,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,max_actual_contiguous_window,1h,3600,8.18393102184291,0.9997208973776815,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,background_median_constant,6h,21600,0.0123471549440132,0.012271241585618743,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p95_constant,6h,21600,0.019072945131420993,0.018892207404359967,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p99_constant,6h,21600,0.7135727118197414,0.5101091715682442,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,max_actual_contiguous_window,6h,21600,20.267098362619606,0.9999999984219854,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,background_median_constant,24h,86400,0.0493886197760528,0.04818883482645869,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p95_constant,24h,86400,0.07629178052568397,0.07345418091176255,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p99_constant,24h,86400,2.8542908472789654,0.9424033485361875,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,max_actual_contiguous_window,24h,86400,25.09644275004359,0.9999999999873889,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,background_median_constant,7d,604800,0.3457203384323696,0.2922896211721713,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p95_constant,7d,604800,0.5340424636797878,0.4137696416595411,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p99_constant,7d,604800,19.98003593095276,0.9999999978972839,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,max_actual_contiguous_window,7d,604800,25.942014349841667,0.9999999999945859,2026-01-18T21:00:00+00:00,2026-01-25T20:55:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,background_median_constant,30d,2592000,1.481658593281584,0.7727395570219469,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p95_constant,30d,2592000,2.288753415770519,0.8986072222564538,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,p99_constant,30d,2592000,85.62872541836896,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,7.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,28.483256284848782,0.9999999999995736,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,background_median_constant,5min,300,0.0001758231334503903,0.00017580767746911511,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p95_constant,5min,300,0.0004273804812793921,0.0004272891672505773,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p99_constant,5min,300,0.022535435374026965,0.0222834091736018,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,5min,300,2.1691118179018822,0.8857209275249792,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,background_median_constant,1h,3600,0.002109877601404684,0.002107653374215603,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p95_constant,1h,3600,0.0051285657753527055,0.00511543713518358,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p99_constant,1h,3600,0.27042522448832357,0.23694504431224225,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,1h,3600,19.700827854297103,0.999999997220036,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,background_median_constant,6h,21600,0.012659265608428102,0.012579474160830084,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p95_constant,6h,21600,0.030771394652116233,0.03030277428880261,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p99_constant,6h,21600,1.6225513469299415,0.8026055656041131,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,6h,21600,48.39284427257479,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,background_median_constant,24h,86400,0.05063706243371241,0.049376375044922254,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p95_constant,24h,86400,0.12308557860846493,0.11581200825498945,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p99_constant,24h,86400,6.490205387719766,0.9984817628512231,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,24h,86400,59.07813985508685,1.0,2026-01-19T04:00:00+00:00,2026-01-20T03:55:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,background_median_constant,7d,604800,0.35445943703598687,0.29844742593386153,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p95_constant,7d,604800,0.8615990502592545,0.577514034403312,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p99_constant,7d,604800,45.43143771403836,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,7d,604800,60.75375992804315,1.0,2026-01-18T21:20:00+00:00,2026-01-25T21:15:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,background_median_constant,30d,2592000,1.5191118730113724,0.7810937828360699,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p95_constant,30d,2592000,3.6925673582539478,0.9750920278043369,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,p99_constant,30d,2592000,194.70616163159298,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,7.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,63.354423447019876,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,nominal_logE_linear,K1_only,10.0,background_median_constant,5min,300,0.0002011900110435708,0.00020116977369050612,,
main_loglog,nominal_logE_linear,K1_only,10.0,p95_constant,5min,300,0.00024336631213881237,0.00024333670096004018,,
main_loglog,nominal_logE_linear,K1_only,10.0,p99_constant,5min,300,0.004956853135067372,0.004944588212074897,,
main_loglog,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,5min,300,0.39632913841180084,0.3272147799675325,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
main_loglog,nominal_logE_linear,K1_only,10.0,background_median_constant,1h,3600,0.0024142801325228495,0.0024113681022007627,,
main_loglog,nominal_logE_linear,K1_only,10.0,p95_constant,1h,3600,0.0029203957456657484,0.0029161355381831164,,
main_loglog,nominal_logE_linear,K1_only,10.0,p99_constant,1h,3600,0.05948223762080846,0.057747729915295,,
main_loglog,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,1h,3600,3.5801712540598647,0.9721290751625055,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,nominal_logE_linear,K1_only,10.0,background_median_constant,6h,21600,0.014485680795137098,0.01438126809212369,,
main_loglog,nominal_logE_linear,K1_only,10.0,p95_constant,6h,21600,0.01752237447399449,0.01736975041585494,,
main_loglog,nominal_logE_linear,K1_only,10.0,p99_constant,6h,21600,0.3568934257248508,0.3001529205444977,,
main_loglog,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,6h,21600,8.991770700744722,0.9998755704294778,2026-01-19T15:45:00+00:00,2026-01-19T21:40:00+00:00
main_loglog,nominal_logE_linear,K1_only,10.0,background_median_constant,24h,86400,0.05794272318054839,0.056296001747622004,,
main_loglog,nominal_logE_linear,K1_only,10.0,p95_constant,24h,86400,0.07008949789597796,0.06768962364508939,,
main_loglog,nominal_logE_linear,K1_only,10.0,p99_constant,24h,86400,1.427573702899403,0.760109738246066,,
main_loglog,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,24h,86400,11.412494343493034,0.9999889435251629,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
main_loglog,nominal_logE_linear,K1_only,10.0,background_median_constant,7d,604800,0.40559906226383874,0.33342263012281137,,
main_loglog,nominal_logE_linear,K1_only,10.0,p95_constant,7d,604800,0.4906264852718457,0.38775728703082013,,
main_loglog,nominal_logE_linear,K1_only,10.0,p99_constant,7d,604800,9.993015920295822,0.9999542818836827,,
main_loglog,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,7d,604800,11.9754855817939,0.9999937033044736,2026-01-15T18:35:00+00:00,2026-01-22T18:30:00+00:00
main_loglog,nominal_logE_linear,K1_only,10.0,background_median_constant,30d,2592000,1.7382816954164517,0.8241777426074474,,
main_loglog,nominal_logE_linear,K1_only,10.0,p95_constant,30d,2592000,2.102684936879339,0.8778719185348954,,
main_loglog,nominal_logE_linear,K1_only,10.0,p99_constant,30d,2592000,42.82721108698209,1.0,,
main_loglog,nominal_logE_linear,K1_only,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,nominal_logE_linear,K1_only,10.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,14.971638211231639,0.9999996852975385,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,5min,300,0.00020472815322027015,0.00020470719784198603,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,5min,300,0.00028068802378970834,0.0002806486345918038,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,5min,300,0.00900013852231366,0.008959758508313029,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,5min,300,0.7951985199002145,0.5485084040412499,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,1h,3600,0.0024567378386432417,0.002453722528020679,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,1h,3600,0.0033682562854765005,0.0033625900738104603,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,1h,3600,0.10800166226776393,0.10237389566574255,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,1h,3600,7.201275741575023,0.9992543660348963,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,6h,21600,0.014740427031859451,0.014632318776454075,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,6h,21600,0.020209537712859,0.020006693764572207,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,6h,21600,0.6480099736065835,0.47691430397445733,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,6h,21600,17.896027418383436,0.9999999831012709,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,24h,86400,0.058961708127437805,0.05725713214429319,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,24h,86400,0.080838150851436,0.07765704021246926,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,24h,86400,2.592039894426334,0.9251328368968423,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,24h,86400,22.29289509085251,0.9999999997918777,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,7d,604800,0.41273195689206466,0.3381603393860743,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,7d,604800,0.565867055960052,0.4321324397142836,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,7d,604800,18.14427926098434,0.9999999868162294,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,7d,604800,23.117035664238806,0.9999999999087151,2026-01-18T01:55:00+00:00,2026-01-25T01:50:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,background_median_constant,30d,2592000,1.768851243823134,0.8294712276693281,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p95_constant,30d,2592000,2.42514452554308,0.9115346673821133,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,p99_constant,30d,2592000,77.76119683279003,1.0,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,nominal_logE_linear,low_energy_conservative,10.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,26.15704508559458,0.9999999999956335,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,raw_nearest_observed,K1_only,10.0,background_median_constant,5min,300,0.00020100147484000355,0.0002009812753969549,,
main_loglog,raw_nearest_observed,K1_only,10.0,p95_constant,5min,300,0.0002431140460996419,0.00024308449627464412,,
main_loglog,raw_nearest_observed,K1_only,10.0,p99_constant,5min,300,0.004912586750076244,0.004900539731202874,,
main_loglog,raw_nearest_observed,K1_only,10.0,max_actual_contiguous_window,5min,300,0.3955409925871418,0.32668431809227466,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
main_loglog,raw_nearest_observed,K1_only,10.0,background_median_constant,1h,3600,0.002412017698080043,0.0024091111207670698,,
main_loglog,raw_nearest_observed,K1_only,10.0,p95_constant,1h,3600,0.002917368553195703,0.0029131171688480235,,
main_loglog,raw_nearest_observed,K1_only,10.0,p99_constant,1h,3600,0.05895104100091493,0.05724707573320683,,
main_loglog,raw_nearest_observed,K1_only,10.0,max_actual_contiguous_window,1h,3600,3.5739007378021483,0.9719537609944605,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,raw_nearest_observed,K1_only,10.0,background_median_constant,6h,21600,0.014472106188480256,0.01436788861471406,,
main_loglog,raw_nearest_observed,K1_only,10.0,p95_constant,6h,21600,0.017504211319174217,0.017351902588414726,,
main_loglog,raw_nearest_observed,K1_only,10.0,p99_constant,6h,21600,0.3537062460054896,0.297918823783443,,
main_loglog,raw_nearest_observed,K1_only,10.0,max_actual_contiguous_window,6h,21600,8.96831294539298,0.9998726170870882,2026-01-19T15:45:00+00:00,2026-01-19T21:40:00+00:00
main_loglog,raw_nearest_observed,K1_only,10.0,background_median_constant,24h,86400,0.057888424753921024,0.056244758714119485,,
main_loglog,raw_nearest_observed,K1_only,10.0,p95_constant,24h,86400,0.07001684527669687,0.06762188639364969,,
main_loglog,raw_nearest_observed,K1_only,10.0,p99_constant,24h,86400,1.4148249840219584,0.7570318669667336,,
main_loglog,raw_nearest_observed,K1_only,10.0,max_actual_contiguous_window,24h,86400,11.36801717258323,0.999988440664425,2026-01-19T02:15:00+00:00,2026-01-20T02:10:00+00:00
main_loglog,raw_nearest_observed,K1_only,10.0,background_median_constant,7d,604800,0.40521897327744716,0.3331692232504133,,
main_loglog,raw_nearest_observed,K1_only,10.0,p95_constant,7d,604800,0.49011791693687806,0.38744584058450177,,
main_loglog,raw_nearest_observed,K1_only,10.0,p99_constant,7d,604800,9.903774888153709,0.9999500143647171,,
main_loglog,raw_nearest_observed,K1_only,10.0,max_actual_contiguous_window,7d,604800,11.930099472468223,0.9999934109374466,2026-01-15T18:35:00+00:00,2026-01-22T18:30:00+00:00
main_loglog,raw_nearest_observed,K1_only,10.0,background_median_constant,30d,2592000,1.7366527426176308,0.823891103051402,,
main_loglog,raw_nearest_observed,K1_only,10.0,p95_constant,30d,2592000,2.100505358300906,0.8776054404852781,,
main_loglog,raw_nearest_observed,K1_only,10.0,p99_constant,30d,2592000,42.44474952065875,1.0,,
main_loglog,raw_nearest_observed,K1_only,10.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,raw_nearest_observed,K1_only,10.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,14.923114260210259,0.9999996696503706,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,background_median_constant,5min,300,0.00020451540581081998,0.0002044944939608358,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p95_constant,5min,300,0.00028042749147863934,0.0002803881753648431,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p99_constant,5min,300,0.008954936121034937,0.008914960097143506,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,max_actual_contiguous_window,5min,300,0.7944103740755555,0.5481524225607948,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,background_median_constant,1h,3600,0.0024541848697298397,0.0024511758201337815,,
main_loglog,raw_nearest_observed,low_energy_conservative,10.0,p95_constant,1h,3600,0.003365129897743672,0.0033594741939672675,,
