policy,first,second,grid,D,lower,upper,passes
Precomputed,5,150,5,518.1312194299207,0.45927124992187435,1.0,372
Precomputed,5,150,6,415.3596538669551,0.450823590039625,1.0,372
Precomputed,5,150,7,340.387811634349,0.44207694925251567,1.0,372
Precomputed,5,150,8,284.02366863905326,0.43316403022724825,1.0,372
Precomputed,5,150,9,240.5826611324301,0.42420652654821117,1.0,372
Precomputed,5,150,10,206.39613007256114,0.4153126647017673,1.0,372
Precomputed,5,150,11,179.0105471709108,0.40657564772553956,1.0,372
Precomputed,5,150,12,156.73469387755102,0.3980729523797565,1.0,372
Precomputed,5,150,13,138.3721453988559,0.3898663834591324,1.0,372
Precomputed,5,150,14,123.05720237141483,0.38200275599987077,1.0,372
Precomputed,5,150,15,110.15095557388217,0.3745150589177038,1.0,372
Precomputed,5,150,16,99.17355371900827,0.367423950678245,1.0,372
Precomputed,5,150,17,89.75894813732651,0.3607394464190341,1.0,372
Precomputed,5,150,18,81.62397704325646,0.3544626733298079,1.0,372
Precomputed,5,150,19,74.54682229610037,0.34858759370927106,1.0,372
Precomputed,5,150,20,68.35172659309363,0.34310261985174917,1.0,372
Precomputed,5,150,21,62.89797506193567,0.33799206919942243,1.0,372
Precomputed,5,150,22,58.071833648393195,0.33323743012493057,1.0,372
Precomputed,5,150,23,53.78057106843367,0.3288184270923834,1.0,372
Precomputed,5,150,24,49.947970863683665,0.32471388823707076,1.0,372
Precomputed,5,150,25,46.510923708156064,0.32090242858788703,1.0,372
Precomputed,5,150,26,43.416812708462885,0.3173629685940454,1.0,372
Precomputed,5,150,27,40.62148760330579,0.31407511090299706,1.0,372
Precomputed,5,150,28,38.08768101567149,0.31101939916489446,1.0,372
Precomputed,5,150,29,35.78375985742408,0.30817748170580994,1.0,372
Precomputed,5,150,30,33.68273321345555,0.3055322008437316,1.0,372
Precomputed,5,150,31,31.76145821486544,0.30306762593690995,1.0,372
Precomputed,5,150,32,30.0,0.30076904535064036,1.0,372
Precomputed,5,300,0,3000.0,0.48439007408637835,1.0,366
Precomputed,5,300,1,1827.4836406900654,0.4751526571392784,1.0,366
Precomputed,5,300,2,1228.8,0.4644109173403713,1.0,366
Precomputed,5,300,3,882.5050272910083,0.45257387782635533,1.0,366
Precomputed,5,300,4,664.3598615916954,0.44005002759724593,1.0,366
Precomputed,5,300,5,518.1312194299207,0.427221711016458,1.0,366
Precomputed,5,300,6,415.3596538669551,0.4144256118023534,1.0,366
Precomputed,5,300,7,340.387811634349,0.40194036536497857,1.0,366
Precomputed,5,300,8,284.02366863905326,0.38998123502194865,1.0,366
Precomputed,5,300,9,240.5826611324301,0.3787009160429106,1.0,366
Precomputed,5,300,10,206.39613007256114,0.3681949881875259,1.0,366
Precomputed,5,300,11,179.0105471709108,0.3585103377257974,1.0,366
Precomputed,5,300,12,156.73469387755102,0.3496549600631451,1.0,366
Precomputed,5,300,13,138.3721453988559,0.34160784033444747,1.0,366
Precomputed,5,300,14,123.05720237141483,0.33432798867736063,1.0,366
Precomputed,5,300,15,110.15095557388217,0.32776209089116837,1.0,366
Precomputed,5,300,16,99.17355371900827,0.32185056311941,1.0,366
Precomputed,5,300,17,89.75894813732651,0.31653204080299824,1.0,366
Precomputed,5,300,18,81.62397704325646,0.3117464827685054,1.0,366
Precomputed,5,300,19,74.54682229610037,0.30743714329721455,1.0,366
Precomputed,5,300,20,68.35172659309363,0.30355167885070267,1.0,366
Precomputed,5,300,21,62.89797506193567,0.30004263339079335,1.0,366
Precomputed,5,300,22,58.071833648393195,0.2968675052531205,1.0,366
Precomputed,5,300,23,53.78057106843367,0.29398855254808,1.0,366
Precomputed,5,300,24,49.947970863683665,0.2913724511829425,1.0,366
Precomputed,5,300,25,46.510923708156064,0.28898988378292795,1.0,366
Precomputed,5,300,26,43.416812708462885,0.28681511013626443,1.0,366
Precomputed,5,300,27,40.62148760330579,0.2848255497353997,1.0,366
Precomputed,5,300,28,38.08768101567149,0.2830013932134429,1.0,366
Precomputed,5,300,29,35.78375985742408,0.2813252504864283,1.0,366
Precomputed,5,300,30,33.68273321345555,0.2797818378504654,1.0,366
Precomputed,5,300,31,31.76145821486544,0.2783577030539865,1.0,366
Precomputed,5,300,32,30.0,0.27704098565416585,1.0,366
Precomputed,10,0.2,0,3000.0,0.23509336085886048,0.31778987254005114,9180
Precomputed,10,0.2,1,1827.4836406900654,0.23492953902167,0.31756842468388946,9180
Precomputed,10,0.2,2,1228.8,0.23472581197619405,0.317293034551313,9180
Precomputed,10,0.2,3,882.5050272910083,0.2344824996098962,0.31696413455349626,9180
Precomputed,10,0.2,4,664.3598615916954,0.23419998284432,0.3165822396050601,9180
Precomputed,10,0.2,5,518.1312194299207,0.23387870244359787,0.31614794551346126,9180
Precomputed,10,0.2,6,415.3596538669551,0.23351915764113643,0.31566192712260055,9180
Precomputed,10,0.2,7,340.387811634349,0.23312190459112653,0.3151249362196351,9180
Precomputed,10,0.2,8,284.02366863905326,0.2326875546523373,0.31453779921507935,9180
Precomputed,10,0.2,9,240.5826611324301,0.23221677251241618,0.31390141460730864,9180
Precomputed,10,0.2,10,206.39613007256114,0.23171027416162587,0.3132167502435369,9180
Precomputed,10,0.2,11,179.0105471709108,0.23116882472559713,0.31248484039021795,9180
Precomputed,10,0.2,12,156.73469387755102,0.23059323616726582,0.31170678262661555,9180
Precomputed,10,0.2,13,138.3721453988559,0.22998436486868323,0.3108837345759902,9180
Precomputed,10,0.2,14,123.05720237141483,0.22934310910384306,0.31001691048946706,9180
Precomputed,10,0.2,15,110.15095557388217,0.22867040641405106,0.3091075776981651,9180
Precomputed,10,0.2,16,99.17355371900827,0.22796723089767598,0.30815705294958967,9180
Precomputed,10,0.2,17,89.75894813732651,0.22723459042635674,0.30716669864461205,9180
Precomputed,10,0.2,18,81.62397704325646,0.2264735237999075,0.3061379189915831,9180
Precomputed,10,0.2,19,74.54682229610037,0.22568509785225185,0.3050721560942498,9180
Precomputed,10,0.2,20,68.35172659309363,0.22487040452073698,0.3039708859901707,9180
Precomputed,10,0.2,21,62.89797506193567,0.22403055789112575,0.3028356146562534,9180
Precomputed,10,0.2,22,58.071833648393195,0.22316669123044125,0.30166787399787154,9180
Precomputed,10,0.2,23,53.78057106843367,0.22227995401964865,0.30046921783776215,9180
Precomputed,10,0.2,24,49.947970863683665,0.22137150899790448,0.29924121792055886,9180
Precomputed,10,0.2,25,46.510923708156064,0.2204425292297859,0.29798545994838915,9180
Precomputed,10,0.2,26,43.416812708462885,0.2194941952065385,0.29670353966245594,9180
Precomputed,10,0.2,27,40.62148760330579,0.2185276919919513,0.29539705898494495,9180
Precomputed,10,0.2,28,38.08768101567149,0.21754420642298916,0.2940676222349506,9180
Precomputed,10,0.2,29,35.78375985742408,0.2165449243747877,0.2927168324314046,9180
Precomputed,10,0.2,30,33.68273321345555,0.21553102809905011,0.29134628769522675,9180
Precomputed,10,0.2,31,31.76145821486544,0.21450369364428398,0.289957577762103,9180
Precomputed,10,0.2,32,30.0,0.2134640883656836,0.28855228061644383,9180
Precomputed,10,0.5,0,3000.0,0.24000146925511573,0.3271470348495187,3780
Precomputed,10,0.5,1,1827.4836406900654,0.23983866827370454,0.326925120131644,3780
Precomputed,10,0.5,2,1228.8,0.2396362097876561,0.3266491480986542,3780
Precomputed,10,0.5,3,882.5050272910083,0.23939441105988743,0.3263195512129959,3780
Precomputed,10,0.5,4,664.3598615916954,0.2391136498868855,0.3259368444506851,3780
Precomputed,10,0.5,5,518.1312194299207,0.23879436341712426,0.32550162369068664,3780
Precomputed,10,0.5,6,415.3596538669551,0.23843704678917066,0.3250145638585104,3780
Precomputed,10,0.5,7,340.387811634349,0.23804225159607142,0.32447641683301043,3780
Precomputed,10,0.5,8,284.02366863905326,0.23761058418341852,0.32388800912647076,3780
Precomputed,10,0.5,9,240.5826611324301,0.2371427037892471,0.32325023934909203,3780
Precomputed,10,0.5,10,206.39613007256114,0.23663932053462164,0.3225640754699511,3780
Precomputed,10,0.5,11,179.0105471709108,0.23610119327441037,0.32183055188738213,3780
Precomputed,10,0.5,12,156.73469387755102,0.2355291273183313,0.3210507663225251,3780
Precomputed,10,0.5,13,138.3721453988559,0.23492397203287016,0.32022587655048923,3780
Precomputed,10,0.5,14,123.05720237141483,0.2342866183351204,0.31935709698419595,3780
Precomputed,10,0.5,15,110.15095557388217,0.23361799608997635,0.3184456951264815,3780
Precomputed,10,0.5,16,99.17355371900827,0.2329190714224184,0.31749298790646147,3780
Precomputed,10,0.5,17,89.75894813732651,0.23219084395686576,0.31650033791648047,3780
Precomputed,10,0.5,18,81.62397704325646,0.2314343439957358,0.3154691495661942,3780
Precomputed,10,0.5,19,74.54682229610037,0.23065062964943886,0.31440086517045357,3780
Precomputed,10,0.5,20,68.35172659309363,0.22984078393005716,0.3132969609876851,3780
Precomputed,10,0.5,21,62.89797506193567,0.22900591182090207,0.3121589432253925,3780
Precomputed,10,0.5,22,58.071833648393195,0.22814713733402442,0.3109883440292359,3780
Precomputed,10,0.5,23,53.78057106843367,0.2272656005675621,0.30978671747189,3780
Precomputed,10,0.5,24,49.947970863683665,0.2263624547745576,0.3085556355575365,3780
Precomputed,10,0.5,25,46.510923708156064,0.2254388634545634,0.30729668425741896,3780
Precomputed,10,0.5,26,43.416812708462885,0.22449599747898147,0.30601145959138054,3780
Precomputed,10,0.5,27,40.62148760330579,0.22353503226065743,0.304701563769726,3780
Precomputed,10,0.5,28,38.08768101567149,0.22255714497777565,0.30336860140910077,3780
Precomputed,10,0.5,29,35.78375985742408,0.22156351186157963,0.3020141758353711,3780
Precomputed,10,0.5,30,33.68273321345555,0.22055530555688266,0.30063988548572496,3780
Precomputed,10,0.5,31,31.76145821486544,0.21953369256373628,0.299247320421399,3780
Precomputed,10,0.5,32,30.0,0.21849983076799712,0.2978380589615838,3780
Precomputed,10,1,0,3000.0,0.24797930192748255,0.3427409194170224,1980
Precomputed,10,1,1,1827.4836406900654,0.24781753654049224,0.3425173377832491,1980
Precomputed,10,1,2,1228.8,0.247616362741338,0.3422392883962688,1980
Precomputed,10,1,3,882.5050272910083,0.24737609370169963,0.3419072041016804,1980
Precomputed,10,1,4,664.3598615916954,0.2470971023479541,0.3415216003341527,1980
Precomputed,10,1,5,518.1312194299207,0.24677982019574995,0.34108307350664807,1980
Precomputed,10,1,6,415.3596538669551,0.24642473600673445,0.34059229915383854,1980
Precomputed,10,1,7,340.387811634349,0.24603239427393533,0.34005002983869803,1980
Precomputed,10,1,8,284.02366863905326,0.24560339354309346,0.3394570928323574,1980
Precomputed,10,1,9,240.5826611324301,0.24513838457798703,0.3388143875783345,1980
Precomputed,10,1,10,206.39613007256114,0.24463806837848204,0.3381228829532117,1980
Precomputed,10,1,11,179.0105471709108,0.24410319406067832,0.33738361433671155,1980
Precomputed,10,1,12,156.73469387755102,0.2435345566090953,0.33659768050491334,1980
Precomputed,10,1,13,138.3721453988559,0.24293299451135228,0.33576624036106145,1980
Precomputed,10,1,14,123.05720237141483,0.2422993872862414,0.3348905095190282,1980
Precomputed,10,1,15,110.15095557388217,0.2416346529164669,0.33397175675501234,1980
Precomputed,10,1,16,99.17355371900827,0.24093974519762826,0.3330113003434752,1980
Precomputed,10,1,17,89.75894813732651,0.24021565101525794,0.33201050429363915,1980
Precomputed,10,1,18,81.62397704325646,0.23946338756188562,0.3309707745030938,1980
Precomputed,10,1,19,74.54682229610037,0.2386839995061902,0.32989355484518135,1980
Precomputed,10,1,20,68.35172659309363,0.23787855612631867,0.3287803232068559,1980
Precomputed,10,1,21,62.89797506193567,0.23704814841939936,0.3276325874936401,1980
Precomputed,10,1,22,58.071833648393195,0.23619388619915793,0.32645188161813765,1980
Precomputed,10,1,23,53.78057106843367,0.2353168951933565,0.3252397614883022,1980
Precomputed,10,1,24,49.947970863683665,0.23441831415252917,0.3239978010113188,1980
Precomputed,10,1,25,46.510923708156064,0.23349929198117597,0.32272758812852614,1980
Precomputed,10,1,26,43.416812708462885,0.2325609849022107,0.32143072089630004,1980
Precomputed,10,1,27,40.62148760330579,0.23160455366503957,0.3201088036272408,1980
Precomputed,10,1,28,38.08768101567149,0.23063116080717738,0.31876344310535654,1980
Precomputed,10,1,29,35.78375985742408,0.2296419679787961,0.3173962448882276,1980
Precomputed,10,1,30,33.68273321345555,0.22863813333904665,0.3160088097083714,1980
Precomputed,10,1,31,31.76145821486544,0.22762080903240714,0.3146027299852142,1980
Precomputed,10,1,32,30.0,0.22659113875269124,0.3131795864582217,1980
Precomputed,10,2,0,3000.0,0.2632039831339947,0.373923492804861,1080
Precomputed,10,2,1,1827.4836406900654,0.2630419135335533,0.3736932469310981,1080
Precomputed,10,2,2,1228.8,0.26284035079795764,0.37340689472162253,1080
Precomputed,10,2,3,882.5050272910083,0.26259960176073743,0.3730648720826985,1080
Precomputed,10,2,4,664.3598615916954,0.2623200318126049,0.3726676981104651,1080
Precomputed,10,2,5,518.1312194299207,0.2620020637658898,0.37221597347768276,1080
Precomputed,10,2,6,415.3596538669551,0.26164617654566613,0.37171037857426936,1080
Precomputed,10,2,7,340.387811634349,0.2612529037138987,0.3711516714106135,1080
Precomputed,10,2,8,284.02366863905326,0.26082283183371036,0.3705406852937533,1080
Precomputed,10,2,9,240.5826611324301,0.2603565986815947,0.3698783262875381,1080
Precomputed,10,2,10,206.39613007256114,0.2598548913160756,0.36916557046884924,1080
Precomputed,10,2,11,179.0105471709108,0.2593184440119313,0.368403460992834,1080
Precomputed,10,2,12,156.73469387755102,0.2587480360696619,0.3675931049809023,1080
Precomputed,10,2,13,138.3721453988559,0.2581444895103738,0.3667356702459405,1080
Precomputed,10,2,14,123.05720237141483,0.2575086666666892,0.36583238186981204,1080
Precomputed,10,2,15,110.15095557388217,0.2568414676806521,0.36488451864873056,1080
Precomputed,10,2,16,99.17355371900827,0.2561438279198983,0.3638934094225157,1080
Precomputed,10,2,17,89.75894813732651,0.2554167153235859,0.36286042930406087,1080
Precomputed,10,2,18,81.62397704325646,0.2546611276897371,0.36178699582556717,1080
Precomputed,10,2,19,74.54682229610037,0.2538780899157313,0.3606745650182213,1080
Precomputed,10,2,20,68.35172659309363,0.2530686512037067,0.3595246274420198,1080
Precomputed,10,2,21,62.89797506193567,0.2522338822425771,0.35833870418237157,1080
Precomputed,10,2,22,58.071833648393195,0.2513748723782542,0.357118342829945,1080
Precomputed,10,2,23,53.78057106843367,0.25049272678348583,0.3558651134599689,1080
Precomputed,10,2,24,49.947970863683665,0.2495885636384771,0.3545806046268523,1080
Precomputed,10,2,25,46.510923708156064,0.2486635113331601,0.35326641938955966,1080
Precomputed,10,2,26,43.416812708462885,0.2477187057016224,0.35192417138267285,1080
Precomputed,10,2,27,40.62148760330579,0.2467552872987957,0.35055548094749034,1080
Precomputed,10,2,28,38.08768101567149,0.24577439872904985,0.34916197133686633,1080
Precomputed,10,2,29,35.78375985742408,0.2447771820358396,0.3477452650067852,1080
Precomputed,10,2,30,33.68273321345555,0.24376477616101194,0.34630698000689986,1080
Precomputed,10,2,31,31.76145821486544,0.2427383144818109,0.3448487264814515,1080
Precomputed,10,2,32,30.0,0.241698922433014,0.34337210329113343,1080
Precomputed,10,5,0,3000.0,0.303546888545947,0.4674296781483714,540
Precomputed,10,5,1,1827.4836406900654,0.30336711687148155,0.46715284903528737,540
Precomputed,10,5,2,1228.8,0.30314350125355827,0.4668085049479026,540
Precomputed,10,5,3,882.5050272910083,0.3028763578480507,0.466397132732381,540
Precomputed,10,5,4,664.3598615916954,0.30256606325657714,0.4659193123148551,540
Precomputed,10,5,5,518.1312194299207,0.3022130534141612,0.46537571498854385,540
Precomputed,10,5,6,415.3596538669551,0.301817822306733,0.46476710143884037,540
Precomputed,10,5,7,340.387811634349,0.3013809205244914,0.46409431951564595,540
Precomputed,10,5,8,284.02366863905326,0.30090295365789105,0.46335830176336135,540
Precomputed,10,5,9,240.5826611324301,0.3003845805437062,0.46256006272001327,540
Precomputed,10,5,10,206.39613007256114,0.299826511369272,0.4617006959979893,540
Precomputed,10,5,11,179.0105471709108,0.29922950564359485,0.4607813711597649,540
Precomputed,10,5,12,156.73469387755102,0.2985943700445606,0.4598033304028351,540
Precomputed,10,5,13,138.3721453988559,0.29792195615194905,0.4587678850687997,540
Precomputed,10,5,14,123.05720237141483,0.29721315807638043,0.45767641199219433,540
Precomputed,10,5,15,110.15095557388217,0.296468909994673,0.45653034970520634,540
Precomputed,10,5,16,99.17355371900827,0.29569018360238414,0.45533119451486037,540
Precomputed,10,5,17,89.75894813732651,0.2948779854945292,0.45408049646960635,540
Precomputed,10,5,18,81.62397704325646,0.29403335448563395,0.4527798552324873,540
Precomputed,10,5,19,74.54682229610037,0.293157358880368,0.4514309158782074,540
Precomputed,10,5,20,68.35172659309363,0.29225109370603636,0.45003536463146554,540
Precomputed,10,5,21,62.89797506193567,0.29131567791816965,0.4485949245638637,540
Precomputed,10,5,22,58.071833648393195,0.2903522515903547,0.44711135126654744,540
Precomputed,10,5,23,53.78057106843367,0.2893619730992892,0.44558642851549135,540
Precomputed,10,5,24,49.947970863683665,0.2883460163158248,0.4440219639460068,540
Precomputed,10,5,25,46.510923708156064,0.2873055678124919,0.44241978475262905,540
Precomputed,10,5,26,43.416812708462885,0.28624182409767196,0.44078173343003946,540
Precomputed,10,5,27,40.62148760330579,0.2851559888862101,0.439109663570101,540
Precomputed,10,5,28,38.08768101567149,0.28404927041583933,0.4374054357294392,540
Precomputed,10,5,29,35.78375985742408,0.2829228788183276,0.43567091338129055,540
Precomputed,10,5,30,33.68273321345555,0.2817780235537596,0.4339079589645712,540
Precomputed,10,5,31,31.76145821486544,0.28061591091583354,0.4321184300423016,540
Precomputed,10,5,32,30.0,0.2794377416154942,0.4303041755806599,540
Precomputed,10,10,0,3000.0,0.35599490356709235,0.623135078440304,360
Precomputed,10,10,1,1827.4836406900654,0.35574196079359205,0.622692326273274,360
Precomputed,10,10,2,1228.8,0.3554274042426298,0.6221417250733867,360
Precomputed,10,10,3,882.5050272910083,0.3550517280308761,0.6214841397446822,360
Precomputed,10,10,4,664.3598615916954,0.3546155205516566,0.6207206002134809,360
Precomputed,10,10,5,518.1312194299207,0.35411946263444616,0.619852298206754,360
Precomputed,10,10,6,415.3596538669551,0.3535643254234994,0.618880583538869,360
Precomputed,10,10,7,340.387811634349,0.35295096798588727,0.617806959924686,360
Precomputed,10,10,8,284.02366863905326,0.3522803346604624,0.6166330803391752,360
Precomputed,10,10,9,240.5826611324301,0.3515534521604548,0.6153607419457865,360
Precomputed,10,10,10,206.39613007256114,0.35077142644349224,0.6139918806177199,360
Precomputed,10,10,11,179.0105471709108,0.3499354393638443,0.6125285650779981,360
Precomputed,10,10,12,156.73469387755102,0.3490467451225961,0.6109729906858347,360
Precomputed,10,10,13,138.3721453988559,0.3481066665322639,0.6093274728982008,360
Precomputed,10,10,14,123.05720237141483,0.3471165911130669,0.607594440436721,360
Precomputed,10,10,15,110.15095557388217,0.3460779670386589,0.6057764281910646,360
Precomputed,10,10,16,99.17355371900827,0.3449922989496076,0.6038760698908407,360
Precomputed,10,10,17,89.75894813732651,0.34386114365327475,0.601896090578649,360
Precomputed,10,10,18,81.62397704325646,0.3426861057290064,0.599839298917385,360
Precomputed,10,10,19,74.54682229610037,0.3414688330576821,0.597708579365143,360
Precomputed,10,10,20,68.35172659309363,0.340211012294702,0.5955068842511124,360
Precomputed,10,10,21,62.89797506193567,0.33891436430540794,0.5932372257857184,360
Precomputed,10,10,22,58.071833648393195,0.33758063958174567,0.5909026680379261,360
Precomputed,10,10,23,53.78057106843367,0.33621161365868135,0.5885063189121171,360
Precomputed,10,10,24,49.947970863683665,0.33480908254849157,0.5860513221562481,360
Precomputed,10,10,25,46.510923708156064,0.33337485821055624,0.583540849432158,360
Precomputed,10,10,26,43.416812708462885,0.33191076407370607,0.580978092477863,360
Precomputed,10,10,27,40.62148760330579,0.3304186306275114,0.5783662553905304,360
Precomputed,10,10,28,38.08768101567149,0.32890029109816094,0.5757085470575163,360
Precomputed,10,10,29,35.78375985742408,0.3273575772237668,0.5730081737614409,360
Precomputed,10,10,30,33.68273321345555,0.32579231514306,0.5702683319837423,360
Precomputed,10,10,31,31.76145821486544,0.3242063214105092,0.5674922014295233,360
Precomputed,10,10,32,30.0,0.3226013991499212,0.5646829382947953,360
Precomputed,10,20,0,3000.0,0.4222400348141781,0.934029023683299,270
Precomputed,10,20,1,1827.4836406900654,0.42174138784154797,0.932925976348592,270
Precomputed,10,20,2,1228.8,0.4211224617195555,0.9315568618312744,270
Precomputed,10,20,3,882.5050272910083,0.42038499448407646,0.9299255248069299,270
Precomputed,10,20,4,664.3598615916954,0.4195310450250475,0.9280365197062111,270
Precomputed,10,20,5,518.1312194299207,0.4185629810650427,0.9258950841224816,270
Precomputed,10,20,6,415.3596538669551,0.41748346544509995,0.9235071084749574,270
Precomputed,10,20,7,340.387811634349,0.4162954408444123,0.9208791022074314,270
Precomputed,10,20,8,284.02366863905326,0.4150021130735236,0.9180181568314743,270
Precomputed,10,20,9,240.5826611324301,0.4136069330919193,0.9149319061478937,270
Precomputed,10,20,10,206.39613007256114,0.4121135779102504,0.9116284840009139,270
Precomputed,10,20,11,179.0105471709108,0.4105259305447935,0.9081164799358242,270
Precomputed,10,20,12,156.73469387755102,0.40884805919707196,0.9044048931426196,270
Precomputed,10,20,13,138.3721453988559,0.4070841958348115,0.9005030850753484,270
Precomputed,10,20,14,123.05720237141483,0.4052387143516023,0.896420731139521,270
Precomputed,10,20,15,110.15095557388217,0.40331610848180327,0.892167771838098,270
Precomputed,10,20,16,99.17355371900827,0.40132096964444286,0.8877543637604094,270
Precomputed,10,20,17,89.75894813732651,0.3992579648852213,0.8831908307880856,270
Precomputed,10,20,18,81.62397704325646,0.39713181507933387,0.8784876158779422,270
Precomputed,10,20,19,74.54682229610037,0.39494727354984477,0.8736552337640996,270
Precomputed,10,20,20,68.35172659309363,0.3927091052469186,0.8687042249007618,270
Precomputed,10,20,21,62.89797506193567,0.39042206662252465,0.8636451109434395,270
Precomputed,10,20,22,58.071833648393195,0.38809088632346894,0.8584883520403787,270
Precomputed,10,20,23,53.78057106843367,0.38572024681296796,0.8532443061779991,270
Precomputed,10,20,24,49.947970863683665,0.3833147670176617,0.8479231907946874,270
Precomputed,10,20,25,46.510923708156064,0.38087898608317444,0.8425350468467864,270
Precomputed,10,20,26,43.416812708462885,0.3784173483072684,0.8370897054795158,270
Precomputed,10,20,27,40.62148760330579,0.37593418930549427,0.8315967574242746,270
Precomputed,10,20,28,38.08768101567149,0.3734337234502085,0.8260655252127344,270
Precomputed,10,20,29,35.78375985742408,0.37092003261007633,0.8205050382677115,270
Precomputed,10,20,30,33.68273321345555,0.36839705620387314,0.8149240109013722,270
Precomputed,10,20,31,31.76145821486544,0.3658685825696771,0.8093308232231918,270
Precomputed,10,20,32,30.0,0.36333824163855183,0.8037335049335491,270
Precomputed,10,30,0,3000.0,0.4574627464411163,1.0,240
Precomputed,10,30,1,1827.4836406900654,0.45665518252754234,1.0,240
Precomputed,10,30,2,1228.8,0.45565521421762034,1.0,240
Precomputed,10,30,3,882.5050272910083,0.4544671762717565,1.0,240
Precomputed,10,30,4,664.3598615916954,0.4530961723762861,1.0,240
Precomputed,10,30,5,518.1312194299207,0.45154802949232803,1.0,240
Precomputed,10,30,6,415.3596538669551,0.44982924636996746,1.0,240
Precomputed,10,30,7,340.387811634349,0.4479469369438707,1.0,240
Precomputed,10,30,8,284.02366863905326,0.44590876938535773,1.0,240
Precomputed,10,30,9,240.5826611324301,0.44372290163024747,1.0,240
Precomputed,10,30,10,206.39613007256114,0.4413979142309249,1.0,240
Precomputed,10,30,11,179.0105471709108,0.4389427413948831,1.0,240
Precomputed,10,30,12,156.73469387755102,0.43636660107065567,1.0,240
Precomputed,10,30,13,138.3721453988559,0.4336789249260928,1.0,240
Precomputed,10,30,14,123.05720237141483,0.43088928903418294,1.0,240
Precomputed,10,30,15,110.15095557388217,0.4280073460391962,1.0,240
Precomputed,10,30,16,99.17355371900827,0.4250427595221757,1.0,240
Precomputed,10,30,17,89.75894813732651,0.4220051412212896,1.0,240
Precomputed,10,30,18,81.62397704325646,0.41890399169097065,1.0,240
Precomputed,10,30,19,74.54682229610037,0.41574864490591623,1.0,240
Precomputed,10,30,20,68.35172659309363,0.4125482172337497,1.0,240
Precomputed,10,30,21,62.89797506193567,0.4093115611152934,1.0,240
Precomputed,10,30,22,58.071833648393195,0.4060472237057848,1.0,240
Precomputed,10,30,23,53.78057106843367,0.40276341064568155,1.0,240
Precomputed,10,30,24,49.947970863683665,0.39946795504754157,1.0,240
Precomputed,10,30,25,46.510923708156064,0.39616829170725104,1.0,240
Precomputed,10,30,26,43.416812708462885,0.3928714364748521,1.0,240
Precomputed,10,30,27,40.62148760330579,0.38958397065343603,1.0,240
Precomputed,10,30,28,38.08768101567149,0.3863120302348419,1.0,240
Precomputed,10,30,29,35.78375985742408,0.3830612997288542,1.0,240
Precomputed,10,30,30,33.68273321345555,0.3798370102986114,1.0,240
Precomputed,10,30,31,31.76145821486544,0.3766439418792191,1.0,240
Precomputed,10,30,32,30.0,0.3734864289290929,1.0,240
Precomputed,10,60,0,3000.0,0.4907645983091935,1.0,210
Precomputed,10,60,1,1827.4836406900654,0.48895177562914466,1.0,210
Precomputed,10,60,2,1228.8,0.4867233322680946,1.0,210
Precomputed,10,60,3,882.5050272910083,0.48409906839302863,1.0,210
Precomputed,10,60,4,664.3598615916954,0.48110188032002815,1.0,210
Precomputed,10,60,5,518.1312194299207,0.47775735711423367,1.0,210
Precomputed,10,60,6,415.3596538669551,0.4740933410046998,1.0,210
Precomputed,10,60,7,340.387811634349,0.4701394632739672,1.0,210
Precomputed,10,60,8,284.02366863905326,0.4659266675103239,1.0,210
Precomputed,10,60,9,240.5826611324301,0.4614867319256191,1.0,210
Precomputed,10,60,10,206.39613007256114,0.45685180187003926,1.0,210
Precomputed,10,60,11,179.0105471709108,0.45205394276026617,1.0,210
Precomputed,10,60,12,156.73469387755102,0.44712472243461104,1.0,210
Precomputed,10,60,13,138.3721453988559,0.44209483052308796,1.0,210
Precomputed,10,60,14,123.05720237141483,0.4369937408424863,1.0,210
Precomputed,10,60,15,110.15095557388217,0.4318494211684545,1.0,210
Precomputed,10,60,16,99.17355371900827,0.4266880930684571,1.0,210
Precomputed,10,60,17,89.75894813732651,0.42153404286590773,1.0,210
Precomputed,10,60,18,81.62397704325646,0.4164094833033917,1.0,210
Precomputed,10,60,19,74.54682229610037,0.41133446412819064,1.0,210
Precomputed,10,60,20,68.35172659309363,0.4063268286713878,1.0,210
Precomputed,10,60,21,62.89797506193567,0.40140221255584957,1.0,210
Precomputed,10,60,22,58.071833648393195,0.396574079959729,1.0,210
Precomputed,10,60,23,53.78057106843367,0.39185379238121654,1.0,210
Precomputed,10,60,24,49.947970863683665,0.3872507045877339,1.0,210
Precomputed,10,60,25,46.510923708156064,0.3827722823712027,1.0,210
Precomputed,10,60,26,43.416812708462885,0.378424236846758,1.0,210
Precomputed,10,60,27,40.62148760330579,0.3742106702973791,1.0,210
Precomputed,10,60,28,38.08768101567149,0.3701342289510418,1.0,210
Precomputed,10,60,29,35.78375985742408,0.3661962585492328,1.0,210
Precomputed,10,60,30,33.68273321345555,0.36239695909597075,1.0,210
Precomputed,10,60,31,31.76145821486544,0.35873553573702355,1.0,210
Precomputed,10,60,32,30.0,0.3552103432850763,1.0,210
Precomputed,10,100,0,3000.0,0.49446002511050957,1.0,198
Precomputed,10,100,1,1827.4836406900654,0.4913295606964873,1.0,198
Precomputed,10,100,2,1228.8,0.4875179134604703,1.0,198
Precomputed,10,100,3,882.5050272910083,0.48308069578201723,1.0,198
Precomputed,10,100,4,664.3598615916954,0.4780806981604985,1.0,198
